Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
38,No,Non-Travel,578,Research & Development,11,2,Medical,1,1314,1,Male,81,1,1,Sales Executive,3,Single,7566,12368,3,Y,No,19,3,4,80,1,32,0,2,4,18,5,5
39,Yes,Travel_Rarely,975,Research & Development,1,3,Life Sciences,1,1315,1,Male,30,3,5,Sales Executive,4,Single,10080,10322,4,Y,No,13,3,2,80,2,37,6,3,13,10,1,16
24,No,Travel_Rarely,561,Research & Development,14,2,Other,1,1316,3,Female,63,1,5,Human Resources,4,Married,6097,13162,5,Y,No,16,3,3,80,2,18,5,3,24,0,8,1
31,No,Travel_Rarely,354,Research & Development,16,5,Other,1,1317,4,Female,48,1,2,Research Director,4,Married,17393,25244,1,Y,No,15,3,2,80,2,3,3,3,30,12,4,1
32,No,Travel_Rarely,853,Research & Development,11,4,Technical Degree,1,1318,2,Male,53,3,5,Manager,3,Married,17559,26015,1,Y,No,15,3,4,80,2,11,3,4,20,12,1,16
24,Yes,Travel_Rarely,1082,Research & Development,1,5,Medical,1,1319,3,Male,33,1,4,Sales Executive,2,Married,3072,23774,5,Y,Yes,20,3,2,80,1,24,1,2,37,1,5,4
26,No,Travel_Rarely,955,Research & Development,7,1,Human Resources,1,1320,4,Female,65,1,4,Research Scientist,1,Single,9312,5440,4,Y,No,18,3,3,80,3,33,2,3,19,16,9,3
25,No,Travel_Frequently,337,Research & Development,16,5,Technical Degree,1,1321,1,Female,87,3,1,Laboratory Technician,2,Single,12640,6148,0,Y,No,11,3,1,80,2,16,6,2,13,18,4,7
40,No,Travel_Rarely,1431,Research & Development,14,2,Marketing,1,1322,2,Female,61,1,4,Laboratory Technician,1,Divorced,2134,18086,2,Y,No,11,3,3,80,3,5,2,1,19,14,1,8
46,No,Travel_Rarely,579,Research & Development,15,3,Other,1,1323,1,Male,38,2,5,Research Scientist,2,Married,3650,6294,4,Y,No,13,3,3,80,2,11,2,2,36,18,12,10
35,No,Non-Travel,780,Research & Development,14,4,Human Resources,1,1324,1,Male,96,3,5,Research Scientist,4,Married,18822,16585,1,Y,Yes,21,3,1,80,0,14,4,4,29,9,9,15
48,Yes,Travel_Frequently,1145,Research & Development,28,5,Medical,1,1325,2,Male,49,4,5,Manager,3,Single,11244,10621,0,Y,No,12,3,2,80,2,16,2,1,19,9,9,15
47,No,Travel_Rarely,317,Human Resources,21,5,Technical Degree,1,1326,4,Male,91,1,3,Sales Representative,1,Married,13803,16339,8,Y,No,12,3,3,80,3,0,4,1,6,8,6,3
56,No,Travel_Rarely,956,Sales,11,3,Human Resources,1,1327,4,Male,87,4,4,Manufacturing Director,2,Single,19027,12629,4,Y,Yes,12,3,1,80,2,13,5,3,4,18,9,8
52,No,Travel_Rarely,236,Sales,16,4,Technical Degree,1,1328,2,Male,51,1,2,Sales Executive,3,Divorced,9871,20038,1,Y,No,14,3,4,80,0,1,0,2,30,10,12,12
35,No,Travel_Frequently,1006,Research & Development,19,5,Technical Degree,1,1329,2,Male,96,2,4,Manager,1,Married,4120,9616,9,Y,Yes,11,3,1,80,3,3,6,1,28,5,1,7
59,Yes,Travel_Frequently,1254,Research & Development,17,5,Technical Degree,1,1330,3,Female,77,3,4,Sales Representative,1,Single,2699,15267,3,Y,Yes,20,3,3,80,3,1,4,1,14,1,6,10
56,No,Travel_Rarely,511,Sales,27,2,Medical,1,1331,3,Male,37,4,3,Manufacturing Director,3,Divorced,16749,6258,2,Y,Yes,19,3,4,80,3,25,3,2,24,9,13,8
34,No,Travel_Rarely,1419,Sales,26,2,Human Resources,1,1332,1,Female,44,3,4,Manager,4,Married,16103,14532,6,Y,No,24,3,3,80,1,39,1,2,12,14,5,2
31,No,Travel_Frequently,1371,Sales,6,1,Life Sciences,1,1333,2,Male,61,4,1,Human Resources,3,Married,16884,25198,0,Y,No,15,3,1,80,3,32,6,1,23,4,11,8
48,Yes,Travel_Rarely,187,Research & Development,11,3,Life Sciences,1,1334,4,Female,82,1,5,Manufacturing Director,4,Single,10165,23917,9,Y,Yes,15,4,4,80,1,38,1,1,14,17,11,15
41,No,Travel_Rarely,657,Sales,17,4,Medical,1,1335,1,Male,96,2,5,Manufacturing Director,2,Single,17673,6946,3,Y,No,19,3,3,80,0,5,3,2,23,6,3,13
52,No,Travel_Rarely,479,Research & Development,9,5,Medical,1,1336,1,Female,33,4,3,Healthcare Representative,2,Single,5455,25073,6,Y,Yes,24,3,1,80,3,29,5,4,25,2,3,14
51,Yes,Travel_Rarely,1176,Research & Development,18,5,Other,1,1337,1,Male,59,4,5,Laboratory Technician,3,Single,11167,8807,9,Y,No,15,3,4,80,3,21,6,2,18,15,11,3
20,No,Travel_Rarely,343,Research & Development,17,1,Technical Degree,1,1338,1,Male,42,2,1,Research Scientist,4,Married,3817,5277,4,Y,Yes,23,3,3,80,3,26,0,4,23,16,5,11
54,No,Travel_Frequently,1419,Research & Development,12,5,Human Resources,1,1339,4,Female,50,2,3,Human Resources,2,Married,6411,10126,3,Y,Yes,23,3,1,80,0,18,1,1,18,1,8,6
57,Yes,Non-Travel,1021,Sales,23,3,Human Resources,1,1340,1,Male,70,2,2,Sales Executive,4,Married,2973,16369,3,Y,Yes,21,4,3,80,1,9,6,3,16,15,9,10
43,No,Travel_Rarely,367,Research & Development,22,1,Marketing,1,1341,2,Male,48,2,5,Healthcare Representative,4,Divorced,18215,20887,1,Y,No,24,3,3,80,2,5,3,2,4,0,5,6
40,No,Travel_Rarely,1245,Human Resources,22,3,Marketing,1,1342,3,Female,77,2,4,Healthcare Representative,4,Single,10638,6392,7,Y,No,18,3,3,80,0,25,1,1,3,13,5,2
56,No,Travel_Rarely,813,Research & Development,5,1,Life Sciences,1,1343,4,Female,92,3,1,Research Director,3,Divorced,3070,21012,3,Y,No,21,3,2,80,0,2,4,1,21,15,10,3
32,Yes,Travel_Rarely,1373,Human Resources,11,5,Marketing,1,1344,2,Male,49,1,1,Manager,4,Divorced,4874,7693,1,Y,Yes,11,3,3,80,0,2,5,3,9,8,0,1
21,No,Travel_Rarely,171,Research & Development,4,1,Marketing,1,1345,2,Male,93,1,5,Manager,3,Married,5303,2097,8,Y,No,11,4,4,80,1,5,1,2,20,16,4,14
46,No,Non-Travel,158,Sales,27,2,Life Sciences,1,1346,2,Male,66,4,2,Manager,2,Single,15180,15534,9,Y,No,14,3,1,80,1,9,5,1,24,7,14,11
39,No,Travel_Rarely,140,Research & Development,4,4,Other,1,1347,3,Male,60,2,4,Manufacturing Director,2,Married,13974,13383,6,Y,Yes,18,3,1,80,1,37,5,4,5,8,0,16
42,No,Travel_Rarely,902,Sales,3,5,Life Sciences,1,1348,3,Female,47,3,2,Sales Executive,1,Married,13237,13134,2,Y,Yes,13,3,2,80,1,12,4,3,29,1,10,7
30,No,Travel_Rarely,1143,Research & Development,26,4,Marketing,1,1349,3,Male,49,3,2,Laboratory Technician,1,Divorced,16660,15358,6,Y,Yes,11,4,2,80,1,37,6,4,28,12,13,7
35,No,Travel_Frequently,833,Sales,24,5,Human Resources,1,1350,2,Male,40,4,5,Manager,2,Single,17470,18504,0,Y,No,21,3,2,80,3,11,5,2,10,0,8,4
50,No,Travel_Frequently,926,Research & Development,23,4,Marketing,1,1351,3,Female,73,2,4,Healthcare Representative,4,Married,3168,7255,0,Y,No,22,3,3,80,2,26,4,4,10,6,9,8
33,No,Non-Travel,857,Research & Development,25,2,Technical Degree,1,1352,1,Male,93,1,5,Sales Executive,4,Married,13831,3058,3,Y,No,19,3,3,80,2,7,1,3,26,17,3,4
59,No,Travel_Frequently,453,Sales,17,4,Technical Degree,1,1353,3,Female,63,2,5,Healthcare Representative,2,Single,4196,18036,3,Y,Yes,19,3,4,80,1,4,1,1,18,4,1,9
19,No,Travel_Rarely,1423,Research & Development,7,1,Technical Degree,1,1354,4,Male,94,3,1,Research Scientist,2,Married,8144,24685,3,Y,No,19,3,1,80,1,35,5,3,21,6,8,0
52,No,Travel_Rarely,384,Sales,26,4,Other,1,1355,2,Male,84,2,5,Sales Executive,1,Single,14517,21574,8,Y,No,19,3,1,80,3,37,4,1,27,11,5,3
59,No,Travel_Rarely,211,Sales,4,5,Medical,1,1356,2,Male,30,1,3,Manufacturing Director,4,Married,1798,18549,5,Y,Yes,12,3,3,80,1,29,1,1,3,16,13,15
51,No,Travel_Rarely,1118,Research & Development,23,3,Technical Degree,1,1357,1,Male,67,1,4,Manager,2,Divorced,18956,7695,2,Y,No,24,3,1,80,3,36,5,4,36,4,10,11
47,No,Travel_Rarely,1305,Research & Development,13,4,Human Resources,1,1358,3,Male,38,4,1,Sales Representative,1,Single,2331,16278,5,Y,No,24,3,3,80,3,28,6,3,18,11,12,14
30,No,Travel_Rarely,645,Research & Development,12,4,Other,1,1359,3,Male,46,3,4,Human Resources,1,Married,14396,5041,1,Y,Yes,21,3,2,80,0,21,0,3,16,18,9,4
30,No,Travel_Rarely,126,Sales,1,4,Medical,1,1360,4,Male,81,2,1,Healthcare Representative,4,Single,7682,12601,1,Y,No,21,3,3,80,0,13,2,1,39,12,2,13
35,No,Travel_Rarely,944,Research & Development,21,5,Medical,1,1361,1,Male,47,2,3,Research Director,1,Married,18895,14183,6,Y,No,21,4,4,80,1,9,6,3,35,15,12,6
49,No,Travel_Rarely,892,Research & Development,19,4,Technical Degree,1,1362,4,Male,92,4,5,Research Director,1,Divorced,8125,8332,2,Y,No,14,3,3,80,3,10,6,2,22,18,11,10
49,No,Travel_Frequently,839,Research & Development,21,5,Marketing,1,1363,4,Male,62,4,1,Human Resources,3,Married,19052,22968,6,Y,No,12,3,3,80,1,34,2,2,27,9,1,14
52,Yes,Travel_Rarely,158,Research & Development,20,5,Life Sciences,1,1364,2,Male,33,4,1,Laboratory Technician,2,Divorced,10516,15250,2,Y,Yes,17,3,1,80,0,22,3,4,10,11,5,10
56,Yes,Travel_Rarely,281,Human Resources,18,3,Marketing,1,1365,2,Female,81,3,1,Laboratory Technician,4,Married,4071,4505,1,Y,No,21,3,3,80,0,7,5,4,13,6,9,6
46,No,Travel_Rarely,333,Research & Development,11,1,Marketing,1,1366,3,Male,38,2,3,Human Resources,2,Single,19463,17768,3,Y,No,13,3,4,80,0,20,2,3,12,13,5,3
46,No,Travel_Rarely,444,Research & Development,20,5,Medical,1,1367,3,Male,93,4,4,Sales Representative,3,Divorced,11877,10402,3,Y,No,19,3,3,80,0,36,0,4,23,9,13,0
33,No,Travel_Rarely,578,Research & Development,3,2,Medical,1,1368,4,Female,59,3,3,Manufacturing Director,4,Single,3562,12497,2,Y,No,17,3,3,80,0,27,5,3,15,7,11,1
27,No,Travel_Rarely,677,Research & Development,17,4,Other,1,1369,3,Male,37,2,1,Sales Executive,2,Single,18437,5018,8,Y,No,18,3,2,80,1,30,2,4,27,14,11,3
47,No,Travel_Rarely,556,Sales,12,2,Other,1,1370,4,Female,34,1,1,Sales Representative,1,Married,10988,4931,5,Y,Yes,19,3,3,80,1,27,2,2,29,15,8,4
42,Yes,Travel_Rarely,1357,Research & Development,10,4,Medical,1,1371,3,Female,92,4,5,Manager,4,Divorced,6966,2670,4,Y,Yes,18,3,3,80,0,26,0,1,38,7,4,1
56,No,Travel_Rarely,390,Research & Development,8,3,Human Resources,1,1372,3,Male,30,3,3,Laboratory Technician,3,Married,12736,16735,5,Y,Yes,17,3,3,80,1,39,4,1,26,3,10,1
37,No,Travel_Rarely,1338,Sales,15,5,Human Resources,1,1373,2,Male,44,2,3,Healthcare Representative,1,Single,5587,11057,7,Y,Yes,19,3,4,80,0,20,2,2,16,16,14,13
22,No,Travel_Rarely,359,Sales,5,1,Life Sciences,1,1374,2,Female,67,2,2,Laboratory Technician,3,Divorced,6630,26385,4,Y,Yes,21,3,1,80,0,8,6,1,25,3,14,2
18,No,Travel_Rarely,631,Research & Development,4,5,Medical,1,1375,2,Male,71,4,4,Research Director,1,Married,2975,10485,3,Y,No,11,3,2,80,0,28,3,3,6,10,11,9
47,No,Travel_Rarely,788,Sales,26,4,Technical Degree,1,1376,2,Female,75,4,2,Healthcare Representative,2,Divorced,11557,20233,6,Y,No,21,3,2,80,1,14,6,3,34,12,8,5
20,Yes,Travel_Rarely,1030,Research & Development,28,1,Other,1,1377,1,Male,82,2,2,Manager,2,Married,14873,10465,4,Y,No,14,3,3,80,1,32,2,2,14,5,12,1
31,No,Travel_Rarely,330,Research & Development,21,5,Medical,1,1378,2,Male,55,3,4,Research Scientist,2,Married,19643,20883,3,Y,No,14,3,3,80,3,36,2,2,15,13,4,10
47,No,Travel_Rarely,1351,Research & Development,20,1,Human Resources,1,1379,1,Male,90,1,5,Research Director,3,Divorced,12688,8977,4,Y,No,15,3,1,80,1,35,0,2,20,6,1,13
21,No,Travel_Rarely,697,Sales,19,4,Medical,1,1380,2,Male,96,2,5,Human Resources,4,Married,15984,26641,3,Y,Yes,18,3,3,80,1,27,0,2,16,11,0,12
35,No,Travel_Rarely,536,Research & Development,21,3,Human Resources,1,1381,3,Male,83,3,4,Laboratory Technician,2,Divorced,15176,17752,7,Y,No,20,3,4,80,2,9,5,1,25,0,8,6
54,No,Travel_Frequently,983,Research & Development,4,3,Medical,1,1382,4,Female,51,4,4,Manager,3,Single,3023,8233,7,Y,No,11,3,1,80,0,22,3,1,34,9,9,9
42,No,Travel_Frequently,1122,Human Resources,15,5,Technical Degree,1,1383,3,Female,55,2,3,Manager,1,Single,5633,16278,0,Y,Yes,16,3,3,80,0,27,1,1,19,0,6,12
18,No,Travel_Frequently,503,Research & Development,17,2,Life Sciences,1,1384,3,Female,89,4,3,Research Scientist,2,Divorced,6877,15059,2,Y,No,19,3,1,80,1,33,0,3,19,15,2,1
32,No,Travel_Rarely,723,Research & Development,12,4,Technical Degree,1,1385,1,Male,68,1,3,Research Director,1,Divorced,15635,12587,3,Y,Yes,20,3,2,80,1,4,1,4,22,6,14,11
26,Yes,Travel_Rarely,189,Research & Development,3,5,Human Resources,1,1386,2,Female,65,4,3,Healthcare Representative,2,Single,1813,21466,1,Y,Yes,18,3,3,80,3,17,3,3,4,5,11,7
32,No,Travel_Rarely,685,Human Resources,10,5,Other,1,1387,4,Female,50,1,1,Research Director,1,Single,18727,24262,4,Y,Yes,12,3,1,80,2,5,2,4,8,17,5,1
41,No,Travel_Rarely,410,Research & Development,15,3,Other,1,1388,4,Female,70,4,1,Research Director,3,Married,1676,3213,7,Y,No,17,3,1,80,0,22,5,2,22,3,9,15
21,No,Travel_Rarely,1007,Research & Development,10,1,Marketing,1,1389,2,Male,77,4,5,Laboratory Technician,2,Divorced,1393,4308,1,Y,No,15,3,3,80,0,27,2,2,17,15,3,7
29,Yes,Travel_Rarely,444,Sales,24,4,Technical Degree,1,1390,1,Female,55,1,1,Healthcare Representative,3,Married,12325,10094,8,Y,No,12,4,1,80,1,12,6,1,28,0,13,15
54,Yes,Non-Travel,537,Research & Development,23,1,Medical,1,1391,1,Male,92,4,1,Sales Representative,3,Married,4449,10159,6,Y,No,21,3,3,80,1,24,5,1,10,1,8,7
54,Yes,Travel_Rarely,278,Research & Development,18,4,Life Sciences,1,1392,1,Male,65,3,3,Healthcare Representative,1,Married,17405,12197,5,Y,No,11,4,3,80,2,6,1,4,7,15,14,12
23,No,Travel_Frequently,240,Research & Development,1,2,Medical,1,1393,4,Female,53,4,3,Manager,2,Single,8735,21379,7,Y,No,12,3,4,80,0,1,6,4,26,8,1,5
56,No,Travel_Rarely,295,Research & Development,3,3,Medical,1,1394,1,Male,50,2,4,Research Scientist,4,Divorced,12208,3179,1,Y,No,21,3,4,80,2,15,3,1,1,14,13,0
41,Yes,Travel_Rarely,1311,Sales,21,2,Technical Degree,1,1395,1,Male,47,4,3,Research Director,4,Married,6412,18651,4,Y,Yes,20,3,1,80,0,1,3,2,22,15,10,1
28,Yes,Travel_Rarely,1343,Sales,26,5,Life Sciences,1,1396,4,Female,44,3,4,Healthcare Representative,3,Married,7160,15658,3,Y,No,16,3,1,80,1,35,0,1,20,8,11,6
30,No,Travel_Rarely,1289,Sales,27,3,Marketing,1,1397,4,Male,35,2,4,Manager,1,Married,13368,5626,7,Y,Yes,21,3,1,80,2,1,1,2,9,6,14,12
51,No,Travel_Frequently,1286,Sales,12,5,Medical,1,1398,3,Female,72,3,1,Sales Executive,1,Married,16236,19716,0,Y,Yes,22,3,2,80,3,37,5,2,37,9,11,3
42,No,Travel_Rarely,1044,Research & Development,1,2,Life Sciences,1,1399,4,Female,60,2,3,Research Scientist,1,Married,11066,6928,2,Y,No,18,3,3,80,1,9,0,3,3,6,3,8
24,No,Travel_Rarely,626,Sales,3,4,Marketing,1,1400,2,Male,57,4,1,Manufacturing Director,2,Divorced,1109,22291,9,Y,No,13,4,3,80,3,13,1,3,20,12,0,2
21,No,Travel_Frequently,1167,Sales,3,5,Medical,1,1401,4,Male,37,3,3,Human Resources,2,Married,5987,14102,7,Y,No,15,4,2,80,3,26,6,4,36,1,6,1
25,Yes,Travel_Rarely,1016,Research & Development,5,1,Life Sciences,1,1402,4,Female,58,4,1,Manager,1,Divorced,10513,15056,4,Y,No,21,3,2,80,3,14,0,2,11,11,13,15
37,No,Non-Travel,311,Research & Development,19,4,Technical Degree,1,1403,1,Male,50,2,1,Research Director,4,Single,11997,16555,3,Y,No,12,4,1,80,0,20,0,1,13,12,3,9
46,No,Travel_Rarely,842,Research & Development,25,4,Other,1,1404,3,Female,87,3,1,Research Scientist,4,Divorced,15540,25562,5,Y,No,22,3,3,80,3,11,3,2,19,2,4,11
27,No,Travel_Rarely,963,Research & Development,1,2,Other,1,1405,1,Female,89,1,5,Healthcare Representative,2,Single,7543,16682,4,Y,No,18,3,4,80,0,32,3,4,7,10,14,1
51,No,Travel_Rarely,1400,Research & Development,4,2,Medical,1,1406,3,Male,79,3,1,Sales Executive,1,Single,17842,10106,2,Y,No,14,3,4,80,2,39,2,2,26,7,11,13
43,Yes,Travel_Rarely,1055,Sales,26,3,Medical,1,1407,1,Male,60,4,2,Manufacturing Director,4,Single,12640,20451,4,Y,No,21,3,2,80,1,21,2,2,36,10,0,11
58,No,Travel_Rarely,1404,Research & Development,26,3,Life Sciences,1,1408,2,Female,76,1,2,Sales Executive,4,Married,12702,22260,3,Y,No,20,4,2,80,0,37,3,4,20,17,1,7
20,No,Travel_Rarely,1376,Sales,4,1,Other,1,1409,1,Male,63,1,2,Human Resources,2,Divorced,4176,20722,0,Y,No,22,3,3,80,0,17,3,2,34,6,11,6
23,No,Travel_Frequently,1435,Research & Development,17,4,Medical,1,1410,1,Male,31,2,4,Research Scientist,2,Married,6389,11943,0,Y,No,16,4,3,80,2,1,6,3,38,11,3,12
22,No,Travel_Frequently,934,Research & Development,14,1,Marketing,1,1411,2,Female,96,1,1,Sales Representative,4,Single,14832,10698,6,Y,No,13,4,4,80,2,28,0,4,14,5,1,14
22,No,Travel_Rarely,241,Research & Development,18,1,Medical,1,1412,2,Female,81,1,2,Laboratory Technician,1,Single,12638,15861,3,Y,No,21,3,3,80,1,6,2,3,11,9,13,13
40,Yes,Travel_Rarely,893,Research & Development,27,2,Other,1,1413,4,Female,36,2,4,Research Scientist,4,Married,4865,17205,0,Y,Yes,18,3,1,80,2,30,3,4,33,14,13,4
26,Yes,Travel_Rarely,647,Research & Development,1,1,Human Resources,1,1414,1,Male,48,3,2,Manufacturing Director,4,Single,2084,9315,5,Y,No,18,3,2,80,0,17,1,2,7,14,12,7
52,No,Travel_Rarely,1118,Sales,22,1,Other,1,1415,2,Female,44,4,3,Sales Representative,1,Married,16764,9908,0,Y,No,13,3,4,80,1,8,1,3,36,18,0,4
37,No,Travel_Rarely,158,Research & Development,16,5,Marketing,1,1416,2,Female,77,3,5,Sales Representative,2,Married,11923,13696,7,Y,No,22,3,4,80,1,7,2,3,29,5,9,8
59,Yes,Travel_Rarely,213,Human Resources,3,3,Life Sciences,1,1417,4,Female,43,1,1,Human Resources,1,Divorced,1710,14378,8,Y,No,19,3,1,80,1,32,1,1,2,18,0,9
52,No,Travel_Rarely,106,Research & Development,23,3,Marketing,1,1418,3,Female,32,4,5,Laboratory Technician,1,Married,4357,19860,2,Y,Yes,20,3,3,80,3,4,5,3,29,14,5,16
35,No,Travel_Rarely,1307,Sales,21,4,Human Resources,1,1419,2,Male,79,3,5,Sales Representative,1,Single,9194,17604,6,Y,No,23,4,3,80,3,13,0,3,28,17,1,2
34,No,Non-Travel,1138,Research & Development,9,3,Human Resources,1,1420,2,Female,83,4,3,Manager,1,Divorced,7845,3217,4,Y,Yes,15,3,2,80,0,12,2,2,0,1,2,0
41,Yes,Travel_Rarely,1464,Research & Development,23,4,Medical,1,1421,1,Female,35,1,3,Sales Representative,2,Married,14313,14615,2,Y,No,20,3,1,80,3,10,5,3,15,6,4,6
20,No,Travel_Rarely,1384,Research & Development,4,5,Medical,1,1422,4,Male,78,3,3,Sales Representative,4,Divorced,11647,23659,4,Y,No,19,3,4,80,2,19,3,3,30,4,2,14
49,No,Travel_Rarely,191,Research & Development,21,3,Other,1,1423,1,Male,52,4,4,Healthcare Representative,3,Single,3258,22490,9,Y,No,17,3,1,80,1,22,6,3,9,2,5,7
52,No,Travel_Rarely,717,Research & Development,5,5,Technical Degree,1,1424,3,Female,49,4,2,Human Resources,2,Married,11714,4337,6,Y,No,20,3,4,80,0,26,6,2,29,5,6,10
55,No,Travel_Rarely,992,Research & Development,11,3,Marketing,1,1425,4,Male,89,3,1,Sales Representative,1,Divorced,10383,4683,6,Y,No,13,3,1,80,2,14,5,4,25,5,9,1
30,No,Travel_Rarely,799,Research & Development,21,3,Other,1,1426,1,Male,74,3,3,Sales Representative,4,Single,9127,12064,8,Y,No,16,3,3,80,1,29,1,2,11,0,5,1
42,No,Travel_Frequently,1375,Research & Development,26,5,Technical Degree,1,1427,2,Male,90,1,1,Laboratory Technician,4,Married,3560,19607,7,Y,Yes,20,3,4,80,2,15,0,3,39,18,1,10
26,Yes,Travel_Rarely,1380,Research & Development,9,1,Other,1,1428,2,Male,85,2,1,Sales Executive,1,Single,13559,16724,3,Y,No,12,3,2,80,3,39,3,4,4,11,8,16
21,No,Travel_Rarely,999,Research & Development,26,1,Human Resources,1,1429,4,Male,31,4,1,Healthcare Representative,2,Married,3223,13808,4,Y,Yes,16,3,1,80,2,17,4,2,8,4,1,9
31,Yes,Non-Travel,1072,Sales,3,1,Medical,1,1430,2,Male,74,3,3,Research Director,1,Divorced,9543,11843,4,Y,Yes,22,3,3,80,3,22,0,2,10,6,5,4
54,No,Travel_Frequently,1233,Sales,6,1,Medical,1,1431,1,Female,69,3,3,Healthcare Representative,4,Married,18110,24777,9,Y,No,15,3,4,80,2,35,1,4,22,7,8,2
51,No,Travel_Rarely,769,Research & Development,24,3,Other,1,1432,4,Female,53,3,2,Laboratory Technician,4,Divorced,3469,6595,1,Y,No,23,3,3,80,0,37,0,1,16,18,8,8
28,No,Travel_Rarely,695,Sales,11,2,Medical,1,1433,2,Female,58,4,3,Human Resources,2,Married,12937,25517,6,Y,No,13,3,1,80,3,7,6,3,12,5,1,1
58,No,Travel_Rarely,690,Research & Development,9,5,Life Sciences,1,1434,2,Male,96,1,3,Research Scientist,3,Divorced,4264,21251,6,Y,Yes,24,4,2,80,3,38,4,1,16,14,8,16
20,Yes,Travel_Rarely,586,Research & Development,15,2,Other,1,1435,3,Female,97,2,1,Laboratory Technician,1,Married,6343,21263,8,Y,Yes,17,3,2,80,1,28,4,3,22,5,7,11
45,No,Travel_Rarely,1083,Research & Development,23,2,Human Resources,1,1436,3,Female,95,4,2,Manufacturing Director,3,Single,13290,25418,8,Y,No,21,3,1,80,3,11,0,3,38,8,13,8
46,No,Travel_Rarely,1073,Research & Development,28,4,Other,1,1437,4,Female,83,1,5,Sales Executive,4,Married,7839,3800,3,Y,No,14,3,4,80,1,17,6,1,8,3,6,3
26,No,Travel_Rarely,1383,Research & Development,3,1,Other,1,1438,3,Male,82,4,3,Manufacturing Director,3,Married,8763,21079,4,Y,No,21,3,3,80,3,18,3,1,17,15,12,15
20,No,Travel_Rarely,740,Sales,1,3,Medical,1,1439,1,Male,78,4,3,Manufacturing Director,1,Divorced,7949,10660,6,Y,Yes,24,3,3,80,3,35,6,3,17,9,10,9
42,No,Travel_Rarely,1098,Research & Development,20,1,Human Resources,1,1440,2,Female,61,3,5,Human Resources,1,Married,11731,3706,9,Y,Yes,16,3,4,80,3,32,5,4,29,0,7,11
51,No,Travel_Rarely,383,Research & Development,22,1,Other,1,1441,2,Female,90,1,1,Research Director,4,Married,4641,18932,6,Y,Yes,19,3,1,80,3,4,3,4,25,10,9,10
29,No,Travel_Rarely,1087,Research & Development,19,2,Medical,1,1442,2,Female,71,3,2,Research Scientist,2,Divorced,17038,6391,9,Y,No,22,3,3,80,1,38,4,1,17,16,7,4
59,No,Travel_Rarely,1213,Research & Development,14,4,Marketing,1,1443,4,Male,30,3,1,Sales Representative,2,Divorced,1023,19953,7,Y,Yes,24,3,3,80,0,27,2,1,20,17,0,10
26,No,Travel_Rarely,1329,Research & Development,17,1,Human Resources,1,1444,4,Male,92,1,4,Manager,4,Married,12590,17640,7,Y,No,16,3,1,80,2,25,2,2,32,14,8,15
32,No,Travel_Rarely,117,Sales,22,5,Technical Degree,1,1445,3,Female,64,3,3,Sales Representative,1,Divorced,15166,18061,1,Y,Yes,14,4,3,80,3,20,3,4,13,5,5,14
57,No,Travel_Rarely,1276,Research & Development,14,5,Life Sciences,1,1446,2,Male,80,3,4,Manufacturing Director,2,Married,12515,11139,8,Y,No,20,3,4,80,3,22,2,4,9,15,0,5
42,No,Travel_Rarely,1037,Research & Development,17,1,Technical Degree,1,1447,2,Female,74,2,3,Healthcare Representative,3,Single,9217,3485,3,Y,Yes,12,4,4,80,0,20,3,3,27,1,0,12
22,No,Travel_Rarely,355,Sales,25,2,Human Resources,1,1448,2,Female,94,1,4,Manager,4,Single,10980,12673,0,Y,No,19,3,1,80,1,10,1,2,13,2,12,15
28,No,Travel_Rarely,1313,Research & Development,27,2,Other,1,1449,2,Female,43,1,5,Human Resources,3,Divorced,19342,10547,0,Y,Yes,24,3,1,80,2,38,3,3,18,16,6,2
51,No,Travel_Frequently,430,Research & Development,14,3,Medical,1,1450,2,Male,32,3,3,Research Scientist,1,Single,9281,10102,4,Y,No,14,3,4,80,0,15,1,2,25,7,9,0
41,No,Travel_Frequently,645,Research & Development,12,4,Human Resources,1,1451,1,Male,53,3,3,Human Resources,2,Married,4088,18042,6,Y,No,14,3,1,80,0,32,5,4,9,14,1,16
32,Yes,Travel_Rarely,884,Sales,16,2,Life Sciences,1,1452,2,Female,94,1,4,Sales Executive,1,Divorced,9136,7519,4,Y,Yes,12,3,4,80,0,26,4,3,16,12,5,5
55,No,Travel_Rarely,1098,Sales,1,3,Human Resources,1,1453,1,Female,77,1,2,Manufacturing Director,3,Single,10219,16251,2,Y,No,15,3,4,80,0,0,2,2,33,18,12,8
25,No,Travel_Rarely,1455,Research & Development,13,5,Medical,1,1454,2,Male,39,4,4,Healthcare Representative,1,Divorced,16023,19115,6,Y,No,23,3,4,80,3,15,5,3,13,0,4,3
22,No,Travel_Rarely,946,Sales,6,5,Technical Degree,1,1455,4,Male,42,1,3,Human Resources,1,Divorced,16655,10450,0,Y,No,16,3,3,80,2,4,5,2,25,11,4,6
